电影名称,评分,短评数量,前 5 条热门短评
绿皮书 Green Book,8.9,260238,肤色对调版《触不可及》，一场跨越美国的公路之旅，更是一场跨越种族与肤色、身份与阶层的人性之旅。所有下属都对唐毕恭毕敬，唯有托尼把他当普通人对待，给他吃炸鸡、对他说出真实想法。不把他当成黑人，才是真正不歧视他的表现。另一方面，唐又受到外人的歧视和侮辱，他始终忍气吞声，低声下气。听他演奏的观众可以在餐厅吃饭，而他作为表演者却不可以。正是托尼教会他反击，教会他为自己发声、捍卫自己的权利和尊严。...
绿皮书 Green Book,8.9,260238,“世界上孤独的人都害怕迈出第一步” 从最开始的矛盾抵触、到被迫站到一边慢慢调和、甚至最后的惺惺相惜，这不是一趟抛开歧视的旅途，而是两个孤独的人从彼此身上看到另一个世界，一个更真实的世界。纵使有太多不同，种族的、阶层的、贫富的，都可以在这一场春风化雨、淡入心灵的结伴同行中，化干戈为玉帛。“爱上你是件毫不费事的事情”、“如果我不够白，也不够gay，又不够男人，那么你告诉我，我到底是谁”…唐·谢利为托尼...
绿皮书 Green Book,8.9,260238,维果·莫滕森的人设太讨喜了，爱吃的人品格不会太差。更大惊喜是马赫沙拉·阿里，既要演得“不黑不白”，甚至还要“不man”。总有个孤独的灵魂要迈出第一步，温暖的圣诞颂歌
沉默的羔羊 The Silence of the Lambs,8.8,79781,"最后一个镜头与T-Bag神似!电影一般,不过汉尼拔越狱那段非常精彩!看评论有人自作聪明的评论这段屋子里怎么没有监视器?是电影一个致命BUG.明显故事背景时间没搞清楚,还不如说在汉尼拔身上植入一个GPS呢."
沉默的羔羊 The Silence of the Lambs,8.8,79781,一直都没看过，今天总算看了。好看吗？为什么我觉得好弱？中间还睡着一次，可能是年纪大了。
沉默的羔羊 The Silence of the Lambs,8.8,79781,Jodie Foster太美了天哪我都要心动了！
沉默的羔羊 The Silence of the Lambs,8.8,79781,喜歡那場變態者在鏡前的独舞，實話說這篇小說真是不怎么樣，但電影成就了奇跡。
沉默的羔羊 The Silence of the Lambs,8.8,79781,狼受重伤救下羊，约定三生诉衷肠。为爱流浪有歌唱，相互扶持去远方。
被嫌弃的松子的一生 嫌われ松子の一生,8.9,134324,她不明白人生失败的根源就是全身心地投入舍弃自尊来博得并不值得拥有的所谓爱
被嫌弃的松子的一生 嫌われ松子の一生,8.9,134324,"　　""小时候,谁都觉得自己的未来闪闪发光,不是吗 　　但是一旦长大,没有一件事会遂自己心愿"" 　　 　　她总是想着办法，即便是些常人看起来怪异可笑的办法来面对不太公平的生活遭遇． 　　 　　看得我真他妈压抑. 　　我就是无比恐惧自己的生活会变成这个样子 　　导演和编剧把我对我生活的梦魇般的臆想变成了胶片"
被嫌弃的松子的一生 嫌われ松子の一生,8.9,134324,明明是一个辛酸有残忍的故事，却拍得像童话一样漂亮，看的时候会笑，可看完却泪流满面，这种感觉我不喜欢。
被嫌弃的松子的一生 嫌われ松子の一生,8.9,134324,可她最后还不是绝望了…这又何止是松子一人的人生…所以，孩子小时候一定不能缺爱，我以为松子悲剧的起源就在于从小她父亲对她的漠视…使得她在爱与被爱上充满了渴望，却又总是处于极卑微的状态，这样的卑微岂能不悲剧…
被嫌弃的松子的一生 嫌われ松子の一生,8.9,134324,生而为人，对不起。
春光乍泄 春光乍洩,8.9,84999,何宝荣。黎耀辉。如果你对一个人有特别的感情，你会更喜欢叫他的全名。
春光乍泄 春光乍洩,8.9,84999,摄影助理 黎耀辉 何宝荣，王家卫你太坏了
春光乍泄 春光乍洩,8.9,84999,从来只有半部的《春光乍泻》
春光乍泄 春光乍洩,8.9,84999,他说，不如我们从头来过。
春光乍泄 春光乍洩,8.9,84999,感情说穿了 一人挣脱的 一人去捡
心灵捕手 Good Will Hunting,8.9,81377,比起心灵捕手更让我触动的是男人的友情。“我每天到你家接你，我们出去喝酒笑闹，那很棒。但我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门，都希望你不在了，不说再见，什么都没有，你就走了，我懂得不多，但我很清楚。”
心灵捕手 Good Will Hunting,8.9,81377,心理学教授明显的INFP，数学教授则有些INTJ。至于天才少年大概是INTP。有些人天生就幸运，拿了一手好牌。而大部分的我们却只能努力把自己的烂牌打好。如果你可以自由选择做任何事，你会做什么？也许那才是你真正想做的——如果说天才类题材有其现实意义的话
心灵捕手 Good Will Hunting,8.9,81377,当他作为清洁工演算全世界只有两人懂解答的方程式，当他在酒吧用丰富历史知识与清晰逻辑思维对敌哈佛学子，当他恋爱与女主角吃饭时接吻，被子里缠绵，当他坚定地说我不爱你，当他遇到心理学教授，当他口出狂言，当他说起飞机趣事，当他痛哭，当他大笑。这是个没法让人不着迷的男人。
心灵捕手 Good Will Hunting,8.9,81377,学过数学才能真正理解跟天才的差距啊
心灵捕手 Good Will Hunting,8.9,81377,“我们的小缺点让我们找到对的人。”没有谁是完美的人，最亲密的人就是能够完美的接受对方的不完美。在那个年代，有许多这样的励志影片，或许现在回头看会觉得俗套说教，但精致的对白，动人的配乐，达蒙与罗宾的飚戏，始终会有抓住你的地方。生活有時候只是一种伪装，真正的声音源自我们内心。★★★★
海蒂和爷爷 Heidi,9.2,67842,人老了，由頭哭到尾。
海蒂和爷爷 Heidi,9.2,67842,凭着取景在瑞士宛如天堂的阿尔卑斯山就值得打十星！！！我十分赞同曾经看过的一个观点：每个人童年时期与大自然的亲密接触是十分必要的，与自然相处你才会有更高的审美，才会在内心深处更准确的悟出人是什么活着是为什么这样问题的答案。对社会的认识越深，才会越发觉得返璞归真才最珍贵。棒。
海蒂和爷爷 Heidi,9.2,67842,如果生活中有什么使你感到快乐，那就去做吧，不要管别人说什么。风景好美，三个孩子也好美。我们的天性呢，总感觉没有恣意地释放过，也想在满是蒲公英的山野，赤脚张开双臂奔跑一次。克拉拉的奶奶真的是个很睿智的教育者。
海蒂和爷爷 Heidi,9.2,67842,想说的是：这才是人生中最美好的童年时光。
海蒂和爷爷 Heidi,9.2,67842,5颗星完全不够用
勇敢的心 Braveheart,8.9,66404,一句“freedom”煽的我眼泪哗哗的
勇敢的心 Braveheart,8.9,66404,所有的人都会死，但并不是每一个人都活的有意义。
勇敢的心 Braveheart,8.9,66404,生命诚可贵，自由价更高。
勇敢的心 Braveheart,8.9,66404,梅尔吉布森自导自演，斩获奥斯卡多项大奖。这部影片从史实角度看完全不及格，但从史诗角度看绝对堪称经典。童年苦情经历、爱情、复仇、战争、背叛、受刑等英雄片的元素齐集，配以高潮迭起的剧情和悠扬的苏格兰风笛，让人即使知道剧情与史实不符，也禁不住流泪。（8.5/10）
勇敢的心 Braveheart,8.9,66404,"其中有一个场景很享受,大约是最后30分钟,华莱士的伙伴重新聚集力量,向其他人宣传华莱士召集士兵做战前准备，而华莱士独自一人登上高山顶峰,那一刻音乐背景画面以及心灵都异常的充实满足。因为这部电影爱上了苏格兰音乐，充满异域风情，风笛太好听了"
剪刀手爱德华 Edward Scissorhands,8.7,114371,有时候卑劣的人性才是剪刀。
剪刀手爱德华 Edward Scissorhands,8.7,114371,爱德华的眼睛让人心疼
剪刀手爱德华 Edward Scissorhands,8.7,114371,"JohnnyDepp最经典的一部片.很美丽的童话.那个孤独而美丽的爱德华让我至少哭了两遍!"
剪刀手爱德华 Edward Scissorhands,8.7,114371,         如果我没有刀，我就不能保护你。如果我有刀，我就不能拥抱你。         这个城市看不到雪，我为你降一场雪，每一片雪花落地那都是在说，我爱你。        我现在已经是个老妇人了。我只愿他记得我当初的样子。 
剪刀手爱德华 Edward Scissorhands,8.7,114371,当年看的还是没有字幕版的。英文那时候还不是很会，看的真的就是表演了。很出色的片子！启蒙片
阿凡达 Avatar,8.7,142060,"有一天,意中人会踏着飞着的大怪兽来救我.然后I see you..."
阿凡达 Avatar,8.7,142060,阿凡达同时也揭示了女人的悲惨命运，主角与他的空中坐骑即是说明这个问题：选择她，她挣扎，插入她，她被俘获，甘心被他骑一辈子，众叛亲离之时，只有她在身边，魅影出现以后，她消失无踪，他再也没有寻找与过问。
阿凡达 Avatar,8.7,142060,已经不是在看电影了，是在比谁Wow的次数多，眨眼次数少。
阿凡达 Avatar,8.7,142060,回归电影的最初，让观者惊叹，让观者感动，让观者开心，让观者落泪。“阿凡达”告诉你：让电影为你造梦！
阿凡达 Avatar,8.7,142060,汗，这片基本论调就是反人类嘛。这个电影是一定要去影院看的，就算没有IMAX，起码也要看个3D的。而下载党和碟党都可以考虑放弃这个电影了。因为除了视觉刺激，单从剧情看，有太多值得选择的电影。
摩登时代 Modern Times,9.3,23556,靠，看了才知道，星爷有那么多东西是从这里学来的。
摩登时代 Modern Times,9.3,23556,人的异化，极富前瞻性，即使放在今天看了依旧有着强烈的现实意义；卓别林是个极为矛盾的个体：一方面，他总是对社会那些最深入肌理的顽疾给予毫不留情的讽刺和抨击；另一方面，他也是个执拗的人性本善论者。
摩登时代 Modern Times,9.3,23556,当人不再是人，而是机器
摩登时代 Modern Times,9.3,23556,永远的卓别林
摩登时代 Modern Times,9.3,23556,这就是经典啊
加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,8.7,57412,我看了六遍.好不好已经和商业无关了.
加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,8.7,57412,杰克船长就是海盗版的夏明朗有木有！！Depp真是为这种妖孽至极的角色而生的！
加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,8.7,57412,"“因为地平线一直在那。你想到达那儿，但你永远到达不了。就是那样，遥不可及难以放弃。” "
加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,8.7,57412,所以海盗不只是有凶神恶煞那类的，还有阴柔如德普型，角色凌驾于故事就是这片了。
加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,8.7,57412,原创感十足，船长乃实在太美了！
致命ID Identity,8.8,95072,作为悬疑和惊悚片是非常成功的，但作为多重人格可能并不合适。人格能简单这么消灭的么？既然是在想象中，为何不能被再度唤起。
致命ID Identity,8.8,95072,吓得我都要人格分裂了！！！以后打死都不要再看恐怖烧脑片！！！！！
致命ID Identity,8.8,95072,本以为是娱乐片，却是一部精彩的悬疑片，和《记忆碎片》一样，不到结尾不见真相。前段或许有些老套，但进行到中段的解谜阶段就很紧张了，后面的真相揭开后，又将剧情推向一个让人瞠目结舌的高潮，难得的是在结尾，居然再次给了观众心灵一记刺痛。善与恶，原本就是一体的。 PS:1.以罪犯幻想之情节名义给剧本许多地方逻辑推理不足找到了借口2.Mhotel又有何寓意呢3.对影片营造的黑夜，阴冷，潮湿氛围很中意last....
致命ID Identity,8.8,95072,和多种人格有过的惊悚片还是很好看，前半部分有点乱，导演不会拍杀人，也不会拍被杀，感觉类似场面既不震撼，也不后怕。约翰.库萨克是个很奇怪的演员，有亲和力，有演技、很敬业，就是记不住他的五官
致命ID Identity,8.8,95072,哇！我是那个被剧透了也觉得好看的人，我好厉害！
